;species;subsp;lat;lon;collectionCode;year;basis
5384;Crax fasciolata;NA;-26.8058;-59.6139;EBIRD;2015;GBIF
5385;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2015;GBIF
5386;Crax fasciolata;NA;-9.5978;-55.9324;EBIRD;2015;GBIF
5387;Crax fasciolata;NA;-19.9526;-56.3044;EBIRD;2007;GBIF
5388;Crax fasciolata;NA;-19.5753;-57.0132;EBIRD;2011;GBIF
5389;Crax fasciolata;NA;-15.6807;-47.9783;EBIRD;2015;GBIF
5390;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2015;GBIF
5391;Crax fasciolata;NA;-19.3201;-57.0518;EBIRD;2015;GBIF
5392;Crax fasciolata;NA;-9.5978;-55.9324;EBIRD;2015;GBIF
5393;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2015;GBIF
5394;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2015;GBIF
5395;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2015;GBIF
5396;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2015;GBIF
5397;Crax fasciolata;NA;-19.5557;-57.0386;EBIRD;2012;GBIF
5398;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2012;GBIF
5399;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2012;GBIF
5400;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2012;GBIF
5401;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2012;GBIF
5402;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2012;GBIF
5403;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2015;GBIF
5404;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2015;GBIF
5405;Crax fasciolata;NA;-16.7842;-56.844;EBIRD;2015;GBIF
5406;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2015;GBIF
5407;Crax fasciolata;NA;-9.59677;-55.9315;EBIRD;2015;GBIF
5408;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2015;GBIF
5409;Crax fasciolata;NA;-26.8058;-59.6139;EBIRD_ARG;2015;GBIF
5410;Crax fasciolata;NA;-26.8058;-59.6139;EBIRD_ARG;2015;GBIF
5411;Crax fasciolata;NA;-9.87794;-56.0985;EBIRD;2009;GBIF
5412;Crax fasciolata;NA;-16.6087;-57.8467;EBIRD;2015;GBIF
5413;Crax fasciolata;NA;-19.5885;-56.0882;EBIRD;2015;GBIF
5414;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2015;GBIF
5415;Crax fasciolata;NA;-21.1524;-56.4185;EBIRD;2015;GBIF
5416;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2015;GBIF
5417;Crax fasciolata;NA;-17.3633;-56.778;EBIRD;2015;GBIF
5418;Crax fasciolata;NA;-17.3633;-56.778;EBIRD;2015;GBIF
5419;Crax fasciolata;NA;-17.1212;-56.9434;EBIRD;2015;GBIF
5420;Crax fasciolata;NA;-16.5124;-56.7115;EBIRD;2015;GBIF
5421;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2015;GBIF
5422;Crax fasciolata;NA;-16.7458;-56.8568;EBIRD;2015;GBIF
5423;Crax fasciolata;NA;-16.7458;-56.8568;EBIRD;2015;GBIF
5424;Crax fasciolata;NA;-16.5122;-56.7118;EBIRD;2015;GBIF
5425;Crax fasciolata;NA;-16.5122;-56.7118;EBIRD;2015;GBIF
5426;Crax fasciolata;NA;-20.3132;-46.5276;EBIRD;2015;GBIF
5427;Crax fasciolata;NA;-16.5122;-56.7118;EBIRD;2015;GBIF
5428;Crax fasciolata;NA;-19.9526;-56.3044;EBIRD;2015;GBIF
5429;Crax fasciolata;NA;-20.3132;-46.5276;EBIRD;2015;GBIF
5430;Crax fasciolata;NA;-19.5883;-56.0882;EBIRD;2015;GBIF
5431;Crax fasciolata;NA;-19.9526;-56.3044;EBIRD;2015;GBIF
5432;Crax fasciolata;NA;-19.9526;-56.3044;EBIRD;2015;GBIF
5433;Crax fasciolata;NA;-19.5883;-56.0882;EBIRD;2015;GBIF
5434;Crax fasciolata;NA;-9.59825;-55.9318;EBIRD;2015;GBIF
5435;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2015;GBIF
5436;Crax fasciolata;NA;-16.4569;-56.6913;EBIRD;2015;GBIF
5437;Crax fasciolata;NA;-16.4569;-56.6913;EBIRD;2015;GBIF
5438;Crax fasciolata;NA;-16.4767;-56.6756;EBIRD;2015;GBIF
5439;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2015;GBIF
5440;Crax fasciolata;NA;-6.06433;-50.0594;EBIRD;2015;GBIF
5441;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2007;GBIF
5442;Crax fasciolata;NA;-6.06433;-50.0594;EBIRD;2015;GBIF
5443;Crax fasciolata;NA;-6.06433;-50.0594;EBIRD;2015;GBIF
5444;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2015;GBIF
5445;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2015;GBIF
5446;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2015;GBIF
5447;Crax fasciolata;NA;-16.5028;-56.7452;EBIRD;2015;GBIF
5448;Crax fasciolata;NA;-6.06433;-50.0594;EBIRD;2015;GBIF
5449;Crax fasciolata;NA;-9.59783;-55.9325;EBIRD;2015;GBIF
5450;Crax fasciolata;NA;-9.64066;-55.9316;EBIRD;2015;GBIF
5451;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2015;GBIF
5452;Crax fasciolata;NA;-26.8058;-59.6139;EBIRD_ARG;2015;GBIF
5453;Crax fasciolata;NA;-26.8058;-59.6139;EBIRD_ARG;2015;GBIF
5454;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2015;GBIF
5455;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2015;GBIF
5456;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2015;GBIF
5457;Crax fasciolata;NA;-9.59753;-55.9315;EBIRD;2015;GBIF
5458;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2015;GBIF
5459;Crax fasciolata;NA;-16.5122;-56.7118;EBIRD;2015;GBIF
5460;Crax fasciolata;NA;-21.1202;-56.5043;EBIRD;2015;GBIF
5461;Crax fasciolata;NA;-20.9822;-56.5163;EBIRD;2015;GBIF
5462;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2015;GBIF
5463;Crax fasciolata;NA;-9.59753;-55.9315;EBIRD;2015;GBIF
5464;Crax fasciolata;NA;-21.1715;-56.4459;EBIRD;2015;GBIF
5465;Crax fasciolata;NA;-9.60181;-55.9357;EBIRD_CAN;2015;GBIF
5466;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2015;GBIF
5467;Crax fasciolata;NA;-21.9382;-47.6342;EBIRD;2015;GBIF
5468;Crax fasciolata;NA;-16.346;-55.863;EBIRD;2015;GBIF
5469;Crax fasciolata;NA;-24.7833;-54.4333;EBIRD;2015;GBIF
5470;Crax fasciolata;NA;-20.1121;-46.9874;EBIRD;2015;GBIF
5471;Crax fasciolata;NA;-15.6807;-47.9783;EBIRD;2015;GBIF
5472;Crax fasciolata;NA;-15.6807;-47.9783;EBIRD;2015;GBIF
5473;Crax fasciolata;NA;-25.9832;-58.1649;EBIRD;2015;GBIF
5474;Crax fasciolata;NA;-24.7833;-54.4333;EBIRD;2015;GBIF
5475;Crax fasciolata;NA;-26.8058;-59.6139;EBIRD_ARG;2015;GBIF
5476;Crax fasciolata;NA;-17.2835;-49.0138;EBIRD;2015;GBIF
5477;Crax fasciolata;NA;-17.2835;-49.0138;EBIRD;2015;GBIF
5478;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD_CAN;2015;GBIF
5479;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD_CAN;2015;GBIF
5480;Crax fasciolata;NA;-21.9382;-47.6342;EBIRD;2015;GBIF
5481;Crax fasciolata;NA;-21.9382;-47.6342;EBIRD;2015;GBIF
5482;Crax fasciolata;NA;-13.2632;-49.1325;EBIRD;2015;GBIF
5483;Crax fasciolata;NA;-26.8058;-59.6139;EBIRD;2015;GBIF
5484;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2015;GBIF
5485;Crax fasciolata;NA;-16.5047;-56.6754;EBIRD;2015;GBIF
5486;Crax fasciolata;NA;-20.4473;-55.7578;EBIRD;2015;GBIF
5487;Crax fasciolata;NA;-20.4473;-55.7578;EBIRD;2015;GBIF
5488;Crax fasciolata;NA;-9.5622;-50.064;EBIRD;2012;GBIF
5489;Crax fasciolata;NA;-16.747408;-56.857262;naturgucker;2008;GBIF
5490;Crax fasciolata;NA;-12.23;-53.28;Coleção de  do Museu Nacional (MN);NA;GBIF
5491;Crax fasciolata;NA;-16.07;-57.68;Coleção de  do Museu Nacional (MN);NA;GBIF
5492;Crax fasciolata;NA;-16.07;-57.68;Coleção de  do Museu Nacional (MN);NA;GBIF
5493;Crax fasciolata;NA;-8.95;-54.9;Coleção de  do Museu Nacional (MN);NA;GBIF
5494;Crax fasciolata;NA;-18.5;-54.75;Coleção de  do Museu Nacional (MN);NA;GBIF
5495;Crax fasciolata;NA;-18.5;-54.75;Coleção de  do Museu Nacional (MN);NA;GBIF
5496;Crax fasciolata;NA;0;0;Coleção de  do Museu Nacional (MN);NA;GBIF
5497;Crax fasciolata;NA;0;0;Coleção de  do Museu Nacional (MN);NA;GBIF
5498;Crax fasciolata;NA;0;0;Coleção de  do Museu Nacional (MN);NA;GBIF
5499;Crax fasciolata;NA;-16.07;-57.68;Coleção de  do Museu Nacional (MN);NA;GBIF
5500;Crax fasciolata;NA;-26.940251;-59.700962;Observations;2015;GBIF
5501;Crax fasciolata;NA;-17.459607;-63.661437;Birds;1938;GBIF
5502;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2009;GBIF
5503;Crax fasciolata;NA;-20.3935;-54.5871;EBIRD;2014;GBIF
5504;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2014;GBIF
5505;Crax fasciolata;NA;-16.7007;-56.8422;EBIRD;2013;GBIF
5506;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2014;GBIF
5507;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5508;Crax fasciolata;NA;-22.399;-57.459;EBIRD;2006;GBIF
5509;Crax fasciolata;NA;-26.43;-55.8;EBIRD;2000;GBIF
5510;Crax fasciolata;NA;-22.6;-57.43;EBIRD;2000;GBIF
5511;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5512;Crax fasciolata;NA;-16.4569;-56.6913;EBIRD;2014;GBIF
5513;Crax fasciolata;NA;-16.7842;-56.844;EBIRD;1995;GBIF
5514;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;1995;GBIF
5515;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;1995;GBIF
5516;Crax fasciolata;NA;-19.5557;-57.0386;EBIRD;2010;GBIF
5517;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2007;GBIF
5518;Crax fasciolata;NA;-17;-57;EBIRD;1990;GBIF
5519;Crax fasciolata;NA;-16.5131;-56.3778;EBIRD;2011;GBIF
5520;Crax fasciolata;NA;-16.5131;-56.3778;EBIRD;2012;GBIF
5521;Crax fasciolata;NA;-18.261;-52.8884;EBIRD;2014;GBIF
5522;Crax fasciolata;NA;-20.2271;-55.916;EBIRD;2010;GBIF
5523;Crax fasciolata;NA;-18.9784;-48.4028;EBIRD;2014;GBIF
5524;Crax fasciolata;NA;-25.932;-58.2185;EBIRD;2014;GBIF
5525;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2009;GBIF
5526;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2009;GBIF
5527;Crax fasciolata;NA;-9.63322;-55.9393;EBIRD;2009;GBIF
5528;Crax fasciolata;NA;-16.2918;-56.6302;EBIRD;2009;GBIF
5529;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2014;GBIF
5530;Crax fasciolata;NA;-6.04428;-50.5635;EBIRD;2013;GBIF
5531;Crax fasciolata;NA;-20.0858;-56.6154;EBIRD;2014;GBIF
5532;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;1994;GBIF
5533;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;1994;GBIF
5534;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;1994;GBIF
5535;Crax fasciolata;NA;-25.8521;-57.9172;EBIRD;2014;GBIF
5536;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5537;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5538;Crax fasciolata;NA;-16.5182;-56.7119;EBIRD;2014;GBIF
5539;Crax fasciolata;NA;-17.3657;-56.7748;EBIRD;2014;GBIF
5540;Crax fasciolata;NA;-16.3045;-56.6329;EBIRD;1996;GBIF
5541;Crax fasciolata;NA;-16.3045;-56.6329;EBIRD;1996;GBIF
5542;Crax fasciolata;NA;-20.2271;-55.916;EBIRD;2005;GBIF
5543;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2014;GBIF
5544;Crax fasciolata;NA;-19.2597;-50.5129;EBIRD;2014;GBIF
5545;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2010;GBIF
5546;Crax fasciolata;NA;-20.3924;-54.5902;EBIRD;2014;GBIF
5547;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2014;GBIF
5548;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2014;GBIF
5549;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2013;GBIF
5550;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2013;GBIF
5551;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2013;GBIF
5552;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2013;GBIF
5553;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2013;GBIF
5554;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2013;GBIF
5555;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2013;GBIF
5556;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2013;GBIF
5557;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD_CAMERICA;2001;GBIF
5558;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2005;GBIF
5559;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2005;GBIF
5560;Crax fasciolata;NA;-20.4537;-54.5718;EBIRD;2014;GBIF
5561;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2003;GBIF
5562;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2003;GBIF
5563;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2010;GBIF
5564;Crax fasciolata;NA;-18.261;-52.8884;EBIRD;2014;GBIF
5565;Crax fasciolata;NA;-17.1027;-56.943;EBIRD;2007;GBIF
5566;Crax fasciolata;NA;-21.1794;-56.4471;EBIRD;2014;GBIF
5567;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2010;GBIF
5568;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2010;GBIF
5569;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2010;GBIF
5570;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2010;GBIF
5571;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2014;GBIF
5572;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5573;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5574;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5575;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5576;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5577;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5578;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5579;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5580;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5581;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5582;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5583;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5584;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5585;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5586;Crax fasciolata;NA;-19.2597;-50.5129;EBIRD;2014;GBIF
5587;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5588;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2010;GBIF
5589;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2010;GBIF
5590;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2010;GBIF
5591;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2010;GBIF
5592;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2010;GBIF
5593;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2005;GBIF
5594;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2010;GBIF
5595;Crax fasciolata;NA;-15.7514;-47.8453;EBIRD;2014;GBIF
5596;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5597;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5598;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5599;Crax fasciolata;NA;-20.4473;-54.5678;EBIRD;2014;GBIF
5600;Crax fasciolata;NA;-20.0953;-55.9649;EBIRD;2014;GBIF
5601;Crax fasciolata;NA;-16.7842;-56.844;EBIRD;2014;GBIF
5602;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2014;GBIF
5603;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5604;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2014;GBIF
5605;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2014;GBIF
5606;Crax fasciolata;NA;-16.4569;-56.6913;EBIRD;2014;GBIF
5607;Crax fasciolata;NA;-9.60079;-55.9228;EBIRD_CAN;2014;GBIF
5608;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2014;GBIF
5609;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2014;GBIF
5610;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5611;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5612;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2014;GBIF
5613;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2014;GBIF
5614;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2014;GBIF
5615;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2014;GBIF
5616;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2013;GBIF
5617;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2013;GBIF
5618;Crax fasciolata;NA;-16.7842;-56.844;EBIRD;2013;GBIF
5619;Crax fasciolata;NA;-17.3311;-56.5949;EBIRD;2013;GBIF
5620;Crax fasciolata;NA;-16.4569;-56.6913;EBIRD;2013;GBIF
5621;Crax fasciolata;NA;-18.261;-52.8884;EBIRD;2013;GBIF
5622;Crax fasciolata;NA;-19.2568;-55.7863;EBIRD;2014;GBIF
5623;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD_CAN;2014;GBIF
5624;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD_CAN;2014;GBIF
5625;Crax fasciolata;NA;-19.2568;-55.7863;EBIRD;2014;GBIF
5626;Crax fasciolata;NA;-19.8287;-55.7666;EBIRD;2012;GBIF
5627;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD_CAN;2014;GBIF
5628;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2006;GBIF
5629;Crax fasciolata;NA;-20.4478;-54.5631;EBIRD;2014;GBIF
5630;Crax fasciolata;NA;-19.6685;-56.6016;EBIRD;2012;GBIF
5631;Crax fasciolata;NA;-19.6685;-56.6016;EBIRD;2012;GBIF
5632;Crax fasciolata;NA;-19.6685;-56.6016;EBIRD;2012;GBIF
5633;Crax fasciolata;NA;-20.4478;-54.5631;EBIRD;2014;GBIF
5634;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2006;GBIF
5635;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2006;GBIF
5636;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5637;Crax fasciolata;NA;-17.409;-56.8324;EBIRD_CAN;2014;GBIF
5638;Crax fasciolata;NA;-17.426;-56.8362;EBIRD_CAN;2014;GBIF
5639;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD_CAN;2014;GBIF
5640;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD_CAN;2014;GBIF
5641;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5642;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5643;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2014;GBIF
5644;Crax fasciolata;NA;-16.7483;-56.8577;EBIRD;2014;GBIF
5645;Crax fasciolata;NA;-9.58694;-55.9301;EBIRD;2014;GBIF
5646;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2014;GBIF
5647;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2014;GBIF
5648;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5649;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5650;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5651;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5652;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5653;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5654;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5655;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD_CAN;2014;GBIF
5656;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5657;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD_CAN;2014;GBIF
5658;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD_CAN;2014;GBIF
5659;Crax fasciolata;NA;-16.7483;-56.8577;EBIRD;2014;GBIF
5660;Crax fasciolata;NA;-16.7483;-56.8577;EBIRD;2014;GBIF
5661;Crax fasciolata;NA;-16.1584;-56.4614;EBIRD;2014;GBIF
5662;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2014;GBIF
5663;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2014;GBIF
5664;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5665;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2014;GBIF
5666;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2014;GBIF
5667;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2014;GBIF
5668;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2014;GBIF
5669;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5670;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD_CAN;2014;GBIF
5671;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5672;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5673;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD_CAN;2014;GBIF
5674;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5675;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5676;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5677;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5678;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5679;Crax fasciolata;NA;-16.5122;-56.7118;EBIRD;2014;GBIF
5680;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5681;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5682;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5683;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5684;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD_CAN;2014;GBIF
5685;Crax fasciolata;NA;-16.7007;-56.8422;EBIRD;2013;GBIF
5686;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2013;GBIF
5687;Crax fasciolata;NA;-15.6792;-56.2954;EBIRD;2013;GBIF
5688;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2013;GBIF
5689;Crax fasciolata;NA;-16.7007;-56.8422;EBIRD;2013;GBIF
5690;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5691;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5692;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD_CAN;2014;GBIF
5693;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD_CAN;2014;GBIF
5694;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD_CAN;2014;GBIF
5695;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5696;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5697;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5698;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5699;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5700;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5701;Crax fasciolata;NA;-9.58694;-55.9301;EBIRD;2014;GBIF
5702;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5703;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2014;GBIF
5704;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5705;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5706;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5707;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5708;Crax fasciolata;NA;-18.261;-52.8884;EBIRD;2013;GBIF
5709;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2013;GBIF
5710;Crax fasciolata;NA;-17.3311;-56.5949;EBIRD;2013;GBIF
5711;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD_QC;2014;GBIF
5712;Crax fasciolata;NA;-27.4;-56.74;EBIRD;2010;GBIF
5713;Crax fasciolata;NA;-22.76;-57.43;EBIRD;2011;GBIF
5714;Crax fasciolata;NA;-24.11;-55.26;EBIRD;1992;GBIF
5715;Crax fasciolata;NA;-22.7333;-57.55;EBIRD;2007;GBIF
5716;Crax fasciolata;NA;-27.4;-56.74;EBIRD;2009;GBIF
5717;Crax fasciolata;NA;-22.41;-57.16;EBIRD;1999;GBIF
5718;Crax fasciolata;NA;-24.66;-57.66;EBIRD;1998;GBIF
5719;Crax fasciolata;NA;-26.43;-55.8;EBIRD;2000;GBIF
